c,x,l,m,y
0.0622425066273943,0,1,0,121.1044203234549
-1.4313228231645467,0,0,0,118.75129071800048
0.6767444958164913,0,0,0,121.85119044574868
-0.2760503504816022,0,0,0,121.43819610106864
1.251487823422418,0,0,0,120.60455910969644
-0.7826096634866082,0,0,0,119.94120700166542
1.0355490165141163,0,0,0,121.4933328467246
0.15516984293877784,0,1,1,124.87525538278724
1.0386861337811961,0,0,0,121.52864021657102
0.6241215864004156,0,0,0,119.8912004922296
-1.9282092158756436,0,0,0,117.98847463153425
2.3952481542372968,0,0,0,124.3758435818377
-1.5144622383510533,0,0,0,118.54998121612884
-0.2652262100301119,0,0,0,120.25737137397776
0.17257785306435403,0,0,0,119.09213674082936
0.5037897447063501,1,0,0,121.75578075337964
0.16303983368340452,0,0,0,119.98171173222008
0.5900069164706226,1,1,0,123.8571325823524
0.5739367260473143,0,0,0,121.1114846372666
0.4924274485243732,0,0,0,121.62605499872468
1.5132610287154264,0,0,1,123.53483689131706
-1.7833494020686094,0,0,0,117.28300362544196
0.012759206398697728,0,0,0,121.56697852654732
0.2866440018348169,0,0,0,120.59744693926535
-0.32329172931256744,0,0,0,119.80312965350538
-1.755678432654252,0,0,0,117.21390020463188
-1.0292910758584135,0,0,0,119.01984552160609
-0.3444768587421536,0,0,0,119.648519620113
0.3660538116098879,0,0,0,120.35145707691372
1.0713348135111036,0,0,1,124.16489084257653
0.9191808742092429,0,0,0,122.47150590691663
-1.1797701661291486,0,0,0,119.55697408001602
1.2179361773103214,0,0,0,120.93157333792776
-0.8129380214984394,0,0,0,120.52563478844048
-0.8441979961009504,0,0,0,117.81744688999215
0.008135411290259265,0,0,1,122.1673588744704
-0.15734064191763017,0,1,0,123.13398974614816
0.06869297673772846,0,1,1,125.48066662608932
-1.0865134133380159,0,0,0,118.09087599271842
-0.008537163975639077,1,0,0,123.85947072277332
1.059220533270448,0,0,0,121.90993223047634
0.2834144265523445,0,0,0,121.48715930600856
-1.5619987817485304,0,1,0,120.82720253192127
-0.08793113515939503,0,0,0,119.36038771461492
-0.5952822915202349,0,0,0,119.9649186150168
0.29365814666866347,0,0,0,120.8493092466622
0.026751320897777,0,0,0,120.42223636046444
-0.1983346807430394,0,0,0,119.99824059479064
0.7703813026388118,0,1,0,123.93158080456332
-0.049419182989612995,0,0,1,121.67970607933776
-0.19713433498966304,0,0,1,123.86661828440964
-0.9207620753654264,0,0,0,119.45395081359194
0.4002343880713339,1,0,0,122.65293816245511
1.1607606760771385,0,0,0,121.88469005680236
-0.24989038717039622,0,0,0,121.1919905035297
-0.6213770927760947,0,1,0,120.66772357808632
2.0303437267472457,0,0,0,122.50447583077975
-0.325326645830779,0,0,0,121.06753334551216
-0.7997695942316654,0,0,0,118.958417962096
0.04312995721070565,0,0,0,119.94520490988536
0.8066681752341127,0,1,0,124.25950911672648
0.47064745070979236,0,0,0,120.7929267355646
-0.15288022454692216,0,0,0,120.7771501023219
-0.47687947622332827,0,0,0,119.4491055143595
1.0144602464673829,0,0,0,120.72980420905031
0.1355160570944901,1,0,0,121.14247370737824
0.9666561746761316,0,0,0,122.20256693588615
-0.27441015816179887,0,0,0,119.08723203396173
-1.8584074481909854,1,0,0,118.04251839398376
0.5941965501754373,0,0,0,118.9675683150407
0.25259892751452384,0,1,0,121.45946404075036
-0.20499084799760217,0,0,0,120.1911888872458
-0.24497101863376863,0,1,0,120.78704497566736
-1.6652994107838748,0,0,0,117.78890937037023
0.13401944684598513,0,0,1,123.06641548267751
0.6949880681072412,0,0,0,121.72131234994052
0.36802253278719466,0,0,0,122.04444475452804
-0.8144166747134973,0,0,0,119.08314381032235
0.33511995195385613,0,1,0,124.98676604961436
-0.7248541412161527,0,0,0,119.9639341809779
1.3132966628809521,0,1,1,125.1664237299568
-1.10830130171337,0,0,0,115.35557776103477
1.9603392680465512,0,0,0,124.35324809441737
1.2763008781546978,0,1,1,125.33698690632426
1.4190571178172544,0,0,0,121.65383524264692
-0.21497380766635804,0,1,0,123.93288971432044
-0.7221490126177096,0,1,0,120.5435098795037
-0.09109571924653768,0,0,0,118.8152865404908
-1.219283712611129,0,0,0,118.0906792820553
0.6998894720094263,0,1,1,125.0598076983324
-0.10030919659371534,0,0,0,117.95738370796676
1.5869828511378397,0,0,1,122.58298500906876
0.0086872036096828,0,0,0,119.69699668956488
1.7020742271123421,1,0,0,124.64506583802276
1.3655246883930836,0,0,1,122.46783629467684
0.4631514701724795,0,0,0,120.18736370642338
-1.815047366975609,0,1,0,119.64154980690562
-0.27004816952932564,0,0,0,120.42307384233293
1.5061677596610348,0,0,0,120.01374294598796
0.17366926256779583,0,0,0,120.2826047879401
-0.7573457148893501,0,0,0,120.45091348425264
-0.14629562631994686,0,0,1,120.32624697329744
1.2529185048432459,0,0,0,121.02433290315844
-0.35100130953389413,0,0,1,120.48753188663946
-1.0486510072445225,0,0,0,119.09692832748226
-0.680774347371059,0,0,0,118.94138116155987
-0.12307876331041655,0,0,0,120.29858024760478
1.4148794574991808,0,0,1,122.8525564169131
0.7405619594560776,1,1,0,125.6135229195995
1.7708236818576175,0,0,0,123.31471277861291
-0.6562380325813295,0,0,0,118.70195619947252
-0.2486961380603481,0,0,0,118.92770446569628
0.40419572275754095,0,1,1,124.6616938970628
-1.1707819853856931,0,0,0,116.55496107482357
1.4780916849214725,1,1,0,127.92182459181193
-0.3422863887183845,0,0,0,118.31972219467254
0.36533670982960037,1,0,1,123.1091341597854
-1.3919920145537417,0,1,0,119.1517821630755
-1.0866852416527235,0,0,0,119.74020722385052
0.41924205853887453,0,0,0,121.91865359248315
2.3683341663055377,0,0,1,124.44352667795955
1.1356292829272092,0,0,0,120.1783139590928
0.7481989743324753,0,1,1,124.87279855223905
0.44532490286136833,0,0,0,119.8918397638964
0.808320834297254,0,0,0,119.82574683404304
1.4751852570862174,0,1,0,126.1470852419857
-1.75860921218178,1,0,0,120.33571696053956
0.9805429283314726,1,1,1,127.25266808308146
-0.05869080291011669,0,0,0,117.99516125723018
0.09568805121162863,0,0,0,121.94566721268752
-1.1233778860291612,0,0,0,115.45296816002522
0.5831789402862377,1,0,0,120.1739966115166
-1.9104568165091207,0,0,0,118.0215862118354
2.1048785559697087,0,0,0,121.46460526698176
-1.97408329929294,1,0,1,119.03129789900724
-1.0272946837571009,0,0,0,119.03878677052164
-0.005070303051413695,0,0,0,119.62831673220552
-0.11035573721950523,0,0,0,120.13935451988144
-0.5670645473631424,0,0,0,119.74153465114318
-0.1639929009925488,0,1,1,122.99625000004318
0.5322012410013411,0,0,0,118.99770635369444
-0.6654110515796282,0,0,1,118.0591633250194
-1.2161233747858178,0,0,0,118.68655503983368
0.6855639415067939,1,0,0,122.32877202008092
0.9024470211381074,0,0,0,120.86134498153208
-0.9555320420336983,0,0,1,121.20251225341906
0.03895177879198693,1,0,1,120.97634301688804
-1.5940864635413912,0,0,0,117.648079757328
1.5774836757097928,1,0,0,123.7447407158754
0.5793052926308604,0,0,0,120.95991352915252
-1.199105810049395,0,1,0,121.53479864413563
1.136701457153591,0,1,1,123.97424167249676
0.48867074306424635,0,0,0,121.25893463803084
-2.0719200381550373,0,0,0,117.64922715586368
0.8450287243449826,0,0,0,122.4915886926836
1.0252548538577562,0,0,0,120.86020563406704
0.8618482731212447,1,0,0,122.48281089478247
2.1616413528922203,0,0,0,123.8122544012316
-0.5073068566067052,0,0,0,117.74679321440304
0.6320239735728674,0,0,0,120.77539988796394
-0.38269454752257764,0,0,0,119.94881619027356
0.6061969568374356,0,0,0,121.58237049104204
0.45900498039304577,0,0,0,120.51944402733952
-0.28173452117177117,0,0,1,120.27431363110904
-0.8565382000869364,0,0,0,120.98773399704002
0.24854726531030719,0,1,0,123.38708281658994
1.124545276360428,1,0,0,122.59395807571796
-0.7921788417184988,0,1,0,122.37223189669756
-0.29397359183571736,1,1,0,124.220382952883
1.3974387577077807,0,0,0,120.08937620141792
-0.06741811678511295,0,0,0,122.1378451056452
-0.31143481870341244,0,0,0,119.37101062851208
0.4382495434961188,0,0,0,121.4333609630046
-1.1791103139726684,0,0,0,118.3775163318218
-1.7853520798243456,0,0,0,119.3608252025084
-0.158334093043634,0,0,0,120.29910164060664
0.3495405727930784,0,0,0,121.70130672562811
-0.29810060531392096,0,0,1,121.41103253645568
0.4557218990616803,0,1,0,123.67428901374002
1.3262099317936182,0,0,0,120.18638380611796
-0.9298151749898237,0,0,0,118.9564510630476
0.9851099573860714,0,0,0,120.91850100314907
-0.9647987720961181,0,1,0,120.59003483515116
-1.8038859385535724,0,0,0,117.86966413271536
0.2034284473193047,0,0,0,120.5732613877934
0.6644383097277526,0,0,1,122.13642138303275
-0.8529587554631737,0,1,0,120.98602798942945
-0.525417376357747,0,0,0,119.28818408145688
-0.7885415634221057,1,0,0,119.44570777895872
1.274525465813737,0,0,0,120.6757803668882
-0.20047063536834592,0,0,0,118.5925220509002
-1.6510968138563815,0,0,0,117.15015991711398
2.8894305007308043,0,0,0,123.56711193471334
1.3239176653455131,1,0,1,123.87204422222472
-1.3369828299102187,1,1,1,121.28589578781016
-1.7007861245927858,0,0,0,117.47988226983084
-0.6107052283996455,0,0,0,118.464944419709
1.5585176214594632,0,0,0,122.23035562805522
0.18580562395259487,0,0,0,120.52308770241426
-1.4087510128877252,0,0,0,115.97788271511854
1.269656993975639,0,0,0,120.75286553617391
-0.24040509895280676,0,0,0,119.57235696767052
-1.3944122372623071,0,0,1,118.0695424964548
-1.1046385371578127,0,1,0,120.33937661151438
0.6153061970037078,0,0,0,120.58826310043412
0.181950891530178,0,0,0,118.47150120473698
0.8495682442028575,0,0,0,121.83663948266992
-0.3709173291764729,0,0,0,119.54214242229322
-2.382575640698109,0,1,0,118.56872186652866
-0.6941518428817751,0,0,0,119.84284446675052
-2.3746168063952986,0,0,0,114.60596844766653
1.032252579205553,1,0,1,124.5571738697452
-0.6578771751540918,0,0,0,119.93512607849756
-0.7947855326515609,0,0,0,119.17232028648768
-0.22057268955558215,0,0,0,120.25929965369303
-0.2983979895101497,0,0,0,120.21095719990534
-1.7338912410756635,0,0,0,117.76340178602848
1.6920389161805827,1,0,0,125.39598882574413
0.29091693145805875,0,0,0,120.514202902856
0.42728542104320494,0,0,0,120.64280543084384
-0.40152325686934937,0,0,0,118.12467854778907
0.12396874231679762,0,1,0,123.0916558599736
-0.03336249829452208,0,0,0,119.53208385633054
0.48797210614637404,1,1,1,126.14853718422005
0.8552305305340671,0,1,0,121.86435437329963
0.801970822550951,0,0,1,121.19800921379289
-1.1916930360300466,0,0,0,119.53268659046547
0.6225466915375772,0,0,0,120.9815383551593
-0.2210496663309748,0,0,0,119.53813885704794
0.5780659072181633,0,0,0,119.7917161012066
-0.3287983751716408,0,1,0,121.18222942916992
-0.6341129211013024,0,0,0,117.52218948176066
1.457832355123286,1,0,1,126.53778772004615
-1.0880101562201292,0,0,0,118.6024741821392
-0.5113294953182198,0,0,0,120.61717861701185
0.10935084538076507,0,0,0,120.93523491670317
0.41954603101072185,0,0,0,120.53279122725236
-0.33807695364703916,0,0,0,120.65716111265613
-0.1928582220164971,0,0,1,121.38073097115092
-0.31182068350631165,0,0,0,120.0332327401986
0.6126845620822368,0,0,1,120.77017804745724
0.972666236687698,0,1,0,124.05621214492982
0.012134350804170822,0,0,1,123.05744707735066
0.09494643315571362,0,0,0,118.43847300902344
0.5679583518973894,0,0,0,121.27288827000308
1.197955664172664,0,1,0,124.24331462070523
-1.1902075708539914,0,0,0,117.7120860001442
1.1789484328648856,0,0,0,123.03291733996365
0.10272129835174758,0,0,0,120.26382432232164
0.8805372272273273,0,0,0,120.6144102748846
-1.241804147506254,1,0,0,122.61179887788872
-1.9078404509861278,0,0,0,115.55523285642394
1.9323012239236224,0,0,0,123.39079492589144
-0.24196501581458257,0,0,0,120.6045929342061
0.11396368505187296,0,0,0,117.73134375975914
0.7761824180901703,0,0,0,121.60141259128956
-1.1259663838317957,0,1,0,120.57638018416462
-1.8185787280811228,0,0,0,116.97633826960364
0.3323981490664887,0,0,0,119.36921737946992
3.0571443483178746,0,0,0,125.5639281916402
1.2214693002076862,0,0,0,121.23083433416842
0.25430106846805917,0,1,0,123.42500319437612
-1.26747843085913,0,0,0,117.98236835247798
-0.6323019064690799,0,0,0,119.69360483846714
0.6300571498922465,0,0,1,121.647378654829
-0.8903675919713385,0,0,0,119.80631344481137
1.2501673374663544,0,0,0,123.14945460379376
0.40033492964747297,0,0,0,120.90035867434632
0.4936389375687909,0,1,1,124.87305671469927
-0.813365464164564,0,0,0,121.30660208920494
-1.0010280467142234,0,0,0,118.79096349486342
-0.45694180217608266,0,0,0,119.6444537774801
-1.306138857975914,0,0,0,117.99537613374088
0.9468145257440744,1,0,0,124.52807660896376
1.4902907612902276,0,0,0,122.06699112648585
-0.434231759146869,0,0,0,118.7115056087213
0.9023167979020819,0,0,0,120.8039892449579
-0.4405344696618397,0,0,0,121.207963879798
-0.6994972710656753,0,1,0,121.32761341885184
-1.0787007752048692,0,0,0,118.83762108624585
0.25679089309161085,0,0,0,120.38513437731692
-0.9334701032270526,0,1,0,122.42062567154488
-0.6521469253161706,0,0,0,118.2186986278916
-0.9443455133223883,0,1,0,120.57759710202976
-0.9221396091226082,0,0,0,119.55928296255642
-0.6626238633011297,1,0,0,120.58879385538536
0.8526415325926842,0,0,1,120.14330739008956
-0.6910623345274952,1,1,1,125.084803955946
-0.4952396858604221,0,1,0,121.61100455629412
0.2935782719604846,0,0,0,120.93213508632957
-2.0819677605772227,0,1,0,117.94403256978784
0.4996444425768168,1,0,0,123.05780792135306
0.5091446685878137,0,0,0,120.98296591910558
-1.4721092892902816,0,1,0,119.80087551195204
-0.7182244480100015,1,0,0,119.59437613516954
-1.3707501687929096,1,0,0,119.57501918335672
-0.8318116838758568,0,0,0,118.2362029149954
0.7485551524931767,0,1,0,123.69499977172812
-1.5960650190577477,0,0,0,117.10528970702252
-0.6653083346578686,1,1,0,123.60182660735408
-0.3502280995744551,0,0,0,118.27460978248996
0.8405208270080644,0,0,0,119.89046578688178
0.21698777781781145,0,0,0,119.95336618862297
0.4649376997767545,0,0,0,119.45603811789393
0.11982975921550687,0,1,1,120.75584409716616
0.02455755061945255,0,0,0,120.39079584394769
-0.22830688745178038,0,0,0,119.9637662245704
-0.10658084970373945,0,1,1,122.93744160001688
-0.9273265044472944,0,0,1,119.57638792285746
-0.9596500389233181,0,0,0,116.85066907092362
-1.6643173186099773,0,1,0,118.77036968375258
-0.36999865036662705,0,0,0,119.5916521414615
-0.42531312584659975,0,0,0,118.22055749667084
0.5148552720408061,0,0,0,122.68208703267985
0.279821393500991,0,0,0,120.12286807436456
0.39924498784706514,0,0,0,120.70559193693715
0.02492084807638247,0,0,0,120.77194152420024
-1.0112847410361714,0,0,0,120.314026866967
-0.7923825819403373,0,0,0,118.23061689444752
-1.1023872889217812,1,0,0,119.51353953360814
0.5615098653014765,0,0,0,121.48861459712438
-1.7096697620218513,0,0,0,117.60538084048366
1.3891673857534048,0,0,0,121.49103511772957
-0.5756687095660316,0,0,0,119.30950932377316
-1.1119420642366926,0,0,0,119.03743778979374
-0.5017977295004381,0,0,0,119.39100515204083
0.8687746055115352,0,0,0,121.7864575476524
-0.2305589940096014,0,0,0,119.46306297621534
-0.5943467223433416,1,1,1,122.86022161102775
0.9815399664593598,1,0,0,121.87638386155471
2.076556977975171,0,0,1,126.00043305341704
-0.5203344803498342,0,0,1,121.61273357286706
0.04525403376203194,0,0,0,120.1880538071932
0.24651205065023873,0,0,0,120.20202236948472
-0.2226181368164997,0,0,0,120.4867908650619
-1.7752305780028037,0,0,0,117.44728826005178
0.550199569419232,1,0,1,123.38025140602056
-0.8540778129902405,0,0,0,118.277268142884
0.5766943093963063,0,0,1,123.03375906941706
0.5252441633727919,0,0,0,121.32824682572246
-0.8295957326427162,0,0,0,118.40133013472492
0.40526157223864717,0,0,0,121.10236715585351
1.404740349538332,0,0,0,122.23703849621027
-0.12171411714294186,0,1,0,123.11022386182442
-1.5251921307027376,1,0,1,120.19101296531684
0.48696997353133586,0,0,0,121.03595354847585
1.279605000029376,0,0,0,122.30984138564546
-0.8103299260004577,0,1,1,121.66091905419788
-0.23804895103992968,0,0,0,119.61995437789868
-0.15919031423067928,0,0,0,119.54785540489677
-1.1835834126340243,0,1,0,119.68947931088182
-1.7128668243289296,0,0,0,118.19385602439988
-0.04981307017008487,0,0,0,121.6220141160494
-0.27852200000469596,0,0,0,120.80674574281008
-0.3436673477824035,0,0,0,118.90963701911782
-1.1099451672077323,0,0,0,118.14127428315264
0.7987634709810271,0,0,0,120.53261345623945
-1.2414474287846673,0,0,0,118.19163227352256
-0.2297502105936859,0,0,0,120.30403450072532
1.4932083241628022,0,0,0,122.54325349029298
0.6436288353150172,0,0,0,120.76211842230582
1.936239250042749,0,0,1,122.54979905360466
-0.48287176716331076,0,0,0,119.3217942382124
0.42118580220286567,0,0,0,120.07716843232308
-0.13781857638174558,0,0,1,122.4332442010617
-0.6982623847508224,0,0,0,118.7696784948128
-0.37306908482513496,0,0,0,119.9072430959966
-1.586042454700075,0,0,0,118.5005354047031
0.8764428530705625,1,0,0,122.91431590395608
1.2541086700989397,0,0,0,121.44774680465756
-0.3290398741923725,0,0,0,120.0196994293432
0.9053540525509126,0,0,0,122.43365751454238
0.16409005414802863,0,0,0,118.8533577564685
-2.1243406044975512,0,0,0,116.05053566997393
-1.1426382019443682,0,0,0,116.70342379938997
-0.9512212006007573,0,0,0,117.3868109248679
1.0235434005335986,0,1,0,123.0939854563206
-1.2986688915107814,0,0,0,117.80736814516972
0.8209202836645059,0,0,1,122.7492636938442
0.14426802923401424,0,0,0,120.06179968553828
-0.45171277395046194,0,0,0,118.1001267665378
-0.48609533071936745,0,0,0,120.0979653515994
-0.1329949835877518,0,0,0,121.40300275693842
-2.2910838841504395,0,0,0,116.96606005406754
0.27366772861300986,0,0,0,118.55103879239866
0.005907004856648023,0,0,1,122.71186102798774
1.1458791778526252,0,1,0,123.97780216540112
-0.19409763356026777,1,1,0,125.4900162672034
-1.0068711230098206,0,0,0,118.06421867715544
1.576495850904245,0,0,0,122.71416849049328
-0.3085019772280393,0,0,0,118.92130112201264
-2.145047015010217,0,0,0,116.59920300722187
0.490723184526131,0,0,0,121.9148902265073
-0.8070014266380496,0,0,0,119.50004993460442
-0.2322619589001786,0,0,1,119.40311687142302
-0.8924830945731669,0,0,0,117.91489868706304
1.112197388674791,0,0,1,123.0990934547156
-1.439214449170805,0,0,0,116.86459235082413
-0.45891432241940405,0,0,0,117.37402223285603
-1.3967009392562908,0,0,0,116.29851926801504
0.5632403359854573,0,1,0,122.4107445858206
0.5464179727208618,1,1,0,125.7070868317077
-0.27924377564811254,0,0,0,120.59255186926598
-0.9707580874546892,1,1,1,125.27989562455754
0.3403244500793405,0,0,0,119.3222263154688
-0.012932627159975472,0,0,0,118.99646879416288
0.033364624527741596,0,0,0,119.90642109200972
0.0882959430557002,0,0,0,118.188055372929
-1.4318641069985225,0,0,0,119.03910443372496
-0.19758479099411955,1,0,1,121.44733186464798
1.0982935959222695,0,0,0,120.79421301795284
-0.5594817030060452,0,0,0,118.66252487389056
2.596935219227494,0,0,0,123.1101246621843
-1.2367937928770136,0,0,0,118.27717887610154
0.6886345297366068,0,0,0,121.63422707953556
-0.4357189401387184,0,0,0,118.75721414406677
-0.19481029865287852,0,0,0,119.42701164966368
-1.278070404537654,0,0,0,119.95972028777048
0.8049858695853879,1,1,0,126.1318612559322
1.0349768188682305,0,0,0,120.70669653716986
1.9906274635889154,0,1,1,126.93703417004838
0.8464584805662447,0,0,0,121.02624653677644
1.0679732659244034,0,1,0,121.4167020110107
-1.0890765095530963,0,0,0,119.05699998774736
-0.9823941697252918,1,0,0,119.12198172187664
-1.242411065736465,0,0,0,117.39505776132584
-0.014370143201918407,0,0,1,121.75359156987597
2.538306617129554,0,0,0,122.94633088665196
-1.1002524775949756,1,1,1,123.24664574957366
-1.7748612991140376,0,0,0,116.85583620531256
-0.23905119755954113,0,1,0,123.46344524959294
0.345061297165383,0,1,0,122.75255048064562
0.8200310148098788,0,1,0,122.43039329705566
0.421065162188298,1,0,0,123.56021142199286
-0.6121768646875156,0,0,0,119.24222820900162
-1.015327357363625,0,0,0,118.77359485739402
-1.3687239961517212,0,0,0,117.78370154529186
-0.18912474935986756,0,0,0,120.6626086912492
2.888279988615462,1,0,1,129.43473946443115
-0.4062212575735585,0,1,1,123.209167775979
-0.2352203168013515,0,0,0,119.13441955327625
0.47963186339034175,0,0,0,122.42860721422312
-0.3187489619696025,1,0,0,122.22340592062736
-0.40737445741580575,0,0,0,119.83347231482568
-1.4155628258841142,0,0,0,118.07628999925508
1.3662583613561998,0,0,0,122.76016816080237
0.7349416364317005,0,0,0,120.02542197973553
1.7951096108254867,0,0,0,121.75168495796127
0.38733532106197005,0,0,0,120.89090413619728
1.2751125749687569,0,0,0,121.80932780223384
0.46105539568146553,0,0,0,121.1850420127498
1.3904955472813174,1,0,1,125.57767421124372
-0.8987387422581135,1,0,0,120.88979940088184
-0.3112785688675897,0,0,0,119.84609837987206
0.13380803780076392,1,0,0,121.40677566082545
0.3379788865261327,0,1,0,122.591154195022
0.30983933618956644,0,1,0,122.29297193504424
1.254149988791649,0,0,1,124.70498792946223
-0.8191037467961376,1,0,0,120.83896605813902
0.18298889707594762,0,0,1,122.90592315410464
0.20344361966101518,0,0,0,121.77392212349986
-1.510313276408768,0,1,0,119.99056704165656
2.0179534273664275,0,0,0,123.01001371421934
1.745237274480069,0,0,0,121.67814840285472
-0.7608846490830105,0,0,0,119.14204957293386
0.759734976835713,1,0,0,123.17888058022196
-0.5427389838714444,0,0,0,119.5260230802386
0.00819483610287914,0,0,1,120.84949955647168
-2.974030882774536,0,0,0,116.07912844251771
-0.0760660756900388,0,0,0,119.0797191791686
0.8932655699598558,0,0,0,121.76745886246012
0.7510825977806996,0,0,1,121.89884563967438
-1.8091053604539928,0,0,0,117.5366734352355
0.97348451059235,0,0,0,120.45273268115945
1.0124224025817328,0,0,1,123.918137593004
1.206002416318845,1,0,0,123.59012863829948
-1.337346770962509,0,0,0,116.67884926111698
1.0989039399701916,0,0,1,121.2183418985032
0.14497705389775764,0,1,0,122.43736814373298
0.24322561030848944,1,0,1,120.0900261253839
-2.0662552609885902,0,0,0,115.73254864158818
0.12457797853405457,1,0,0,122.3960521577154
-0.3017829043767464,0,1,1,124.3710558818017
-0.14248056425738398,0,0,0,119.18008277601558
0.596731334087018,0,0,0,120.76906077341528
0.42469115087308507,0,0,0,119.41493638799253
-0.9668875978531672,0,0,0,119.3064782159468
0.06901498952561588,1,1,0,125.0654872908194
0.8376773757392609,0,0,0,121.98434210026235
